sound,person,word,utter,phoneme,part_word,poa_prev,moa_prev,poa_next,moa_next,f1,f2,time,start,end,duration,ln_f1,ln_f2,norm_f1,norm_f2
T_POKEMAN_total_159,A,gɩlal ,u3,ɩ,pref,velar,stop,dental,lateral,464.3189399,1858.137068,1020.40117,50.02910603,1017.366222,1017.416251,6.140571687,7.527329688,-0.085298313,0.184919688
T_POKEMAN_total_138,A,gɩŋmal,u2,ɩ,pref,velar,stop,labiovelar,nasal,499.3502404,1385.516425,827.4676278,42.19557755,827.44653,827.4887256,6.213307734,7.233828219,-0.012562266,-0.108581781
T_POKEMAN_total_138,A,gɩŋmal,u1,ɩ,pref,velar,stop,labiovelar,nasal,522.3620315,1481.394232,826.7654573,25.46339272,826.7527256,826.778189,6.258360894,7.300738972,0.032490894,-0.041671028
T_POKEMAN_total_165,A,gɩsɛ,u1,ɩ,pref,velar,stop,dental,fricative,340.8322936,1930.221518,1079.767959,55.17701923,1078.942887,1078.998064,5.831390549,7.565390051,-0.394479451,0.222980051
T_POKEMAN_total_166,A,gɩsɩgbɛl,u2,ɩ, root ,dental,fricative,labiovelar,stop,374.7801647,1181.347537,1085.976825,40.48364369,1085.436352,1085.476835,5.926339627,7.074411046,-0.299530373,-0.267998954
T_POKEMAN_total_166,A,gɩsɩgbɛl,u1,ɩ,pref ,velar,stop,dental,fricative,376.1660838,1644.227071,1084.814142,43.37533252,1084.514852,1084.558228,5.930030758,7.405025687,-0.295839242,0.062615687
T_POKEMAN_total_166,A,gɩsɩgbɛl,u2,ɩ,pref ,velar,stop,dental,fricative,391.1998519,1663.792209,1085.620292,49.15871019,1085.28321,1085.332369,5.96921856,7.416854739,-0.25665144,0.074444739
T_POKEMAN_total_166,A,gɩsɩgbɛl,u3,ɩ,pref ,velar,stop,dental,fricative,372.7497425,1681.378976,1086.261898,43.37533252,1085.955138,1085.998513,5.920907263,7.427369555,-0.304962737,0.084959555
T_POKEMAN_total_255,A,gɩta,u3,ɩ,pref,velar,stop,dental,stop,375.8930714,1722.014971,1860.425726,23.51534935,1847.40949,1847.433005,5.929304718,7.451250379,-0.296565282,0.108840379
T_POKEMAN_total_255,A,gɩta,u1,ɩ,pref,velar,stop,dental,stop,412.8676869,1786.272294,1846.671663,41.48697473,1845.825474,1845.866961,6.023127171,7.48788621,-0.202742829,0.14547621
T_POKEMAN_total_255,A,gɩta,u2,ɩ,pref,velar,stop,dental,stop,416.0639458,1858.328123,1847.421247,44.86054187,1846.649232,1846.694093,6.030838964,7.527432504,-0.195031036,0.185022504
T_POKEMAN_total_249,A,gɩtalɩ,u3,ɩ,pref ,velar,stop,dental,stop,493.4577812,1769.761441,1794.944533,42.8951763,1794.566869,1794.609764,6.201437305,7.478600037,-0.024432695,0.136190037
T_POKEMAN_total_249,A,gɩtalɩ,u1,ɩ,pref ,velar,stop,dental,stop,447.3005801,1781.558728,1793.22986,22.38009198,1792.859656,1792.882036,6.103230807,7.48524395,-0.122639193,0.14283395
T_POKEMAN_total_249,A,gɩtalɩ,u2,ɩ,pref ,velar,stop,dental,stop,462.2969446,1784.370108,1794.099722,48.49019929,1793.730222,1793.778712,6.136207422,7.486820751,-0.089662578,0.144410751
T_POKEMAN_total_130,A,gʋbwalɩ,u3,ɩ,root,dental,lateral,none,none,350.3314031,2148.65658,764.3631069,86.26908025,764.3199723,764.4062414,5.858879572,7.672598079,-0.366990428,0.330188079
T_POKEMAN_total_130,A,gʋbwalɩ,u1,ɩ,root,dental,lateral,none,none,375.3840885,2154.055161,762.9005557,76.94208494,762.8620847,762.9390268,5.927949738,7.675107466,-0.297920262,0.332697466
T_POKEMAN_total_152,A,gʋbwalɩ,u1,ɩ,root,dental,lateral,none,none,401.6344668,2155.415076,963.6636099,56.21055877,962.9685151,963.0247256,5.995542388,7.675738595,-0.230327612,0.333328595
T_POKEMAN_total_152,A,gʋbwalɩ,u2,ɩ,root,dental,lateral,none,none,409.10997,2191.280103,964.3030758,50.21228955,963.7299619,963.7801742,6.013983995,7.692241174,-0.211886005,0.349831174
T_POKEMAN_total_-53,A,ɩbʋ ɔlal,u1,ɩ,pref,none,none,labial,stop,528.8611082,1917.446482,385.6424727,73.51561229,385.6057149,385.6792305,6.270725842,7.558749623,0.044855842,0.216339623
T_POKEMAN_total_-53,A,ɩbʋ ɔlal,u2,ɩ,pref,none,none,labial,stop,508.1492006,2198.052538,386.3512305,97.87244906,386.3022943,386.4001667,6.230775106,7.695327037,0.004905106,0.352917037
T_POKEMAN_total_116,A,ɩkpɛ,u1,ɩ,pref,none,none,labiovelar,stop,368.5766143,2097.746394,624.6421255,64.31588644,624.6099676,624.6742835,5.909648599,7.648618902,-0.316221401,0.306208902
T_POKEMAN_total_116,A,ɩkpɛ,u3,ɩ,pref,none,none,labiovelar,stop,368.5322194,2184.219849,626.1051554,65.37393283,626.0724684,626.1378423,5.909528142,7.689013995,-0.316341858,0.346603995
T_POKEMAN_total_178,A,ɩna,u2,ɩ,pref ,none,none,dental,nasal,377.6230685,2344.764585,1171.957235,84.71617951,1171.342121,1171.426838,5.933896525,7.759940286,-0.291973475,0.417530286
T_POKEMAN_total_238,A,ɩpɛlɩ ,u2,ɩ,pref ,none,none,labial,stop,282.8257818,1671.166941,1708.354748,53.10321137,1707.917853,1707.970957,5.644831096,7.421277428,-0.581038904,0.078867428
T_POKEMAN_total_179,A,ɩsa,u1,ɩ,pref ,none,none,dental,fricative,355.3839136,2216.234459,1176.182434,60.73892013,1175.454684,1175.515423,5.873198652,7.703564845,-0.352671348,0.361154845
T_POKEMAN_total_179,A,ɩsa,u3,ɩ,pref ,none,none,dental,fricative,327.0389207,2251.211954,1178.091293,48.82057796,1176.791359,1176.840179,5.790079187,7.719223996,-0.435790813,0.376813996
T_POKEMAN_total_182,A,kabwɩ,u3,ɩ,root,labial,glide,none,none,408.1580869,1810.947257,1212.255418,51.3584352,1207.876743,1207.928101,6.011654567,7.501605334,-0.214215433,0.159195334
T_POKEMAN_total_182,A,kabwɩ,u2,ɩ,root,labial,glide,none,none,374.7221038,2079.159,1207.902422,79.54587869,1207.206599,1207.286144,5.926184695,7.639718764,-0.299685305,0.297308764
T_POKEMAN_total_200,A,kɩnɩbu,u1,ɩ,root,dental,nasal,labial,stop,401.7690337,1481.007291,1394.446682,43.55212355,1393.525073,1393.568625,5.99587738,7.300477737,-0.22999262,-0.041932263
T_POKEMAN_total_-22,A,kɩnkɩn,u2,ɩ,root,velar,stop,dental,nasal,425.9062837,1646.114311,120.8691432,74.48548716,120.8319004,120.9063859,6.054219331,7.406172827,-0.171650669,0.063762827
T_POKEMAN_total_-22,A,kɩnkɩn,u3,ɩ,root,velar,stop,dental,nasal,378.6547872,1690.702859,121.4668033,60.82981451,121.4363884,121.4972182,5.936624938,7.432899614,-0.289245062,0.090489614
T_POKEMAN_total_-22,A,kɩnkɩn,u1,ɩ,root,velar,stop,dental,nasal,404.8912837,1742.811701,120.0924332,64.80633582,120.06003,120.1248364,6.003618596,7.463255008,-0.222251404,0.120845008
T_POKEMAN_total_-22,A,kɩnkɩn,u2,ɩ,root,velar,stop,dental,nasal,353.4994044,1759.351072,120.677343,73.24406237,120.640721,120.7139651,5.8678818,7.472700311,-0.3579882,0.130290311
T_POKEMAN_total_-22,A,kɩnkɩn,u3,ɩ,root,velar,stop,dental,nasal,370.135254,1770.441908,121.3019733,73.12813443,121.2654093,121.3385374,5.91386849,7.47898446,-0.31200151,0.13657446
T_POKEMAN_total_-22,A,kɩnkɩn,u1,ɩ,root,velar,stop,dental,nasal,412.7865711,1800.926619,119.8774145,92.11768112,119.8313556,119.9234733,6.022930682,7.4960566,-0.202939318,0.1536466
T_POKEMAN_total_197,A,kwagɩ,u2,ɩ,root,velar,stop,none,none,365.0412247,1820.211019,1368.041714,64.04164908,1367.216721,1367.280762,5.900010292,7.506707718,-0.325859708,0.164297718
T_POKEMAN_total_209,A,nagɩ,u2,ɩ,root,velar,stop,none,none,382.3824569,1950.626052,1473.282372,110.9378127,1471.127451,1471.238388,5.946421304,7.575905652,-0.279448696,0.233495652
T_POKEMAN_total_209,A,nagɩ,u1,ɩ,root,velar,stop,none,none,390.1641853,2236.576806,1471.182919,109.8590012,1470.349871,1470.45973,5.966567638,7.712701764,-0.259302362,0.370291764
T_POKEMAN_total_211,A,nari,u1,ɩ,root,dental,thrill,none,none,415.9276694,2121.835905,1484.691539,86.35976636,1481.745109,1481.831469,6.030511374,7.660036986,-0.195358626,0.317626986
T_POKEMAN_total_210,A,nari,u1,ɩ,root,dental,thrill,none,none,505.0617746,2263.177703,1477.33472,105.8705745,1476.096755,1476.202626,6.224680748,7.724525168,-0.001189252,0.382115168
T_POKEMAN_total_124,A,ncwɩ,u3,ɩ,root,labial,glide,none,none,345.5016173,1973.821019,718.1259612,88.8533047,718.0815345,718.1703878,5.844997324,7.587726547,-0.380872676,0.245316547
T_POKEMAN_total_124,A,ncwɩ,u1,ɩ,root,labial,glide,none,none,318.5852076,2081.685677,716.7178229,122.063671,716.656791,716.7788547,5.763889967,7.640933266,-0.461980033,0.298523266
T_POKEMAN_total_124,A,ncwɩ,u2,ɩ,root,labial,glide,none,none,353.7759543,2223.759073,717.4905942,166.844528,717.407172,717.5740165,5.868663815,7.706954319,-0.357206185,0.364544319
T_POKEMAN_total_223,A,nɩnɔ,u2,ɩ,root,dental,nasal,dental,nasal,421.6223462,1356.360674,1594.113982,68.23166023,1591.476488,1591.54472,6.044109999,7.212560417,-0.181760001,-0.129849583
T_POKEMAN_total_223,A,nɩnɔ,u1,ɩ,root,dental,nasal,dental,nasal,435.9647223,1428.186252,1591.510604,85.72695773,1590.778236,1590.863963,6.077561328,7.264160563,-0.148308672,-0.078249437
T_POKEMAN_total_221,A,ɲɩra,u2,ɩ,root,palatal,nasal,dental,thrill,508.36335,1905.006307,1570.197659,52.41144441,1569.462955,1569.515366,6.231196448,7.552240598,0.005326448,0.209830598
T_POKEMAN_total_221,A,ɲɩra,u1,ɩ,root,palatal,nasal,dental,thrill,580.2270851,1932.686133,1569.489161,45.86001386,1568.802156,1568.848016,6.363419553,7.566666093,0.137549553,0.224256093
T_POKEMAN_total_156,A,njɩ,u1,ɩ,root,palatal,affricate,none,none,331.2570897,2272.214414,990.3649736,109.0388927,989.5290955,989.6381344,5.80289478,7.728510148,-0.42297522,0.386100148
T_POKEMAN_total_227,A,ŋmalɩ,u1,ɩ,root,dental,lateral,none,none,370.5755393,2051.618947,1616.596422,114.2763712,1615.859811,1615.974087,5.915057309,7.626384491,-0.310812691,0.283974491
T_POKEMAN_total_226,A,ŋmalɩ,u3,ɩ,root,dental,lateral,none,none,387.9357785,2138.62217,1610.877684,102.762108,1608.75217,1608.854932,5.960839807,7.667917055,-0.265030193,0.325507055
T_POKEMAN_total_246,A,sιŋ,u1,ɩ,root,dental,fricative,velar,nasal,549.4850263,1540.615626,1773.063356,124.2493986,1771.465782,1771.590032,6.308981524,7.339937373,0.083111524,-0.002472627
T_POKEMAN_total_246,A,sιŋ,u2,ɩ,root,dental,fricative,velar,nasal,536.9990853,1543.829623,1774.325368,123.8804548,1772.235593,1772.359474,6.285996391,7.342021377,0.060126391,-0.000388623
T_POKEMAN_total_246,A,sιŋ,u3,ɩ,root,dental,fricative,velar,nasal,548.2855485,1575.130953,1775.26911,134.4859426,1772.996113,1773.130599,6.306796225,7.362093693,0.080926225,0.019683693
T_POKEMAN_total_161,A, akondel,u1,o,root,velar,stop,dental,nasal,409.1721415,1172.392043,1041.394068,56.96962983,1040.789994,1040.846963,6.014135951,7.066801422,-0.211734049,-0.275608578
T_POKEMAN_total_161,A, akondel,u3,o,root,velar,stop,dental,nasal,418.0057853,1391.587344,1044.305337,45.93754197,1042.247813,1042.29375,6.035495273,7.238200349,-0.190374727,-0.104209651
T_POKEMAN_total_-26,A,boli,u1,o,root,labial,stop,dental,lateral,330.8330127,1075.540458,164.9221892,67.8966439,164.8882409,164.9561376,5.801613755,6.980578566,-0.424256245,-0.361831434
T_POKEMAN_total_-26,A,boli,u2,o,root,labial,stop,dental,lateral,316.4815117,1106.921064,165.6829507,85.39194139,165.6402548,165.7256467,5.757264825,7.009337624,-0.468605175,-0.333072376
T_POKEMAN_total_-26,A,boli,u3,o,root,labial,stop,dental,lateral,281.5799207,1003.283917,166.3079787,71.5239481,166.2722167,166.3437407,5.640416317,6.911033816,-0.585453683,-0.431376184
T_POKEMAN_total_221,A,boli ,u1,o,root,labial,stop,dental,lateral,281.6857228,847.3713948,1563.637262,70,1562.912726,1562.982726,5.640791991,6.742139081,-0.585078009,-0.600270919
T_POKEMAN_total_221,A,boli ,u2,o,root,labial,stop,dental,lateral,281.8817243,861.7482399,1564.103416,86.80645481,1563.593859,1563.680665,5.641487566,6.758963163,-0.584382434,-0.583446837
T_POKEMAN_total_221,A,boli ,u3,o,root,labial,stop,dental,lateral,275.5219739,918.2392384,1566.309727,58.96287496,1564.073935,1564.132898,5.618667385,6.822457965,-0.607202615,-0.519952035
T_POKEMAN_total_-58,A,con,u1,o,root,palatal,affricate,velar,nasal,478.649027,1102.841849,421.3475505,111.6813392,421.2917098,421.4033912,6.170967609,7.005645626,-0.054902391,-0.336764374
T_POKEMAN_total_-58,A,con,u2,o,root,palatal,affricate,velar,nasal,486.6498777,1218.342759,422.0282145,94.23748707,421.9810958,422.0753333,6.187544928,7.10524682,-0.038325072,-0.23716318
T_POKEMAN_total_-58,A,con,u3,o,root,palatal,affricate,velar,nasal,468.3093846,1251.176875,422.6821102,103.9797484,422.6301203,422.7341001,6.149129156,7.131839887,-0.076740844,-0.210570113
T_POKEMAN_total_-66,A,foɲi,u1,o,root,labial,fricative,palatal,nasal,329.0147372,996.2578237,488.9617256,66,488.9287256,488.9947256,5.796102544,6.904006083,-0.429767456,-0.438403917
T_POKEMAN_total_-66,A,foɲi,u2,o,root,labial,fricative,palatal,nasal,326.6033087,1060.203713,489.7587256,60,489.7287256,489.7887256,5.788746311,6.966216351,-0.437123689,-0.376193649
T_POKEMAN_total_-66,A,foɲi,u3,o,root,labial,fricative,palatal,nasal,318.4299344,1122.086163,490.5078389,86.22658039,490.4647256,490.5509522,5.763402465,7.022944877,-0.462467535,-0.319465123
T_POKEMAN_total_145,A,gəwul,u1,o,pref,dental,stop,labial,glide,355.9793054,1278.352702,896.5337256,74,896.4967256,896.5707256,5.874872598,7.153327577,-0.350997402,-0.189082423
T_POKEMAN_total_145,A,gəwul,u2,o,pref,dental,stop,labial,glide,348.6207396,1376.391549,897.2931287,51.19387756,897.2675317,897.3187256,5.853984625,7.227220534,-0.371885375,-0.115189466
T_POKEMAN_total_145,A,gəwul,u3,o,pref,dental,stop,labial,glide,350.8862905,1302.552259,897.9812345,82.30308588,897.9400829,898.022386,5.860462212,7.172080895,-0.365407788,-0.170329105
T_POKEMAN_total_171,A,gokoli,u1,o, root ,velar,stop,dental,lateral,349.4353257,1151.652977,1118.185394,43.21916212,1117.566501,1117.60972,5.856318496,7.048953561,-0.369551504,-0.293456439
T_POKEMAN_total_171,A,gokoli,u2,o,pref ,velar,stop,velar,stop,336.6039914,1058.442113,1118.503851,54.59262583,1118.158098,1118.212691,5.81890714,6.964553401,-0.40696286,-0.377856599
T_POKEMAN_total_171,A,gokoli,u2,o, root ,velar,stop,dental,lateral,332.0265215,943.8112314,1118.888023,55.91326538,1118.328517,1118.38443,5.80521485,6.849926179,-0.42065515,-0.492483821
T_POKEMAN_total_171,A,gokoli,u3,o,pref ,velar,stop,velar,stop,362.7372088,1090.491328,1119.167006,49.01862828,1118.863513,1118.912532,5.893678629,6.994383633,-0.332191371,-0.348026367
T_POKEMAN_total_171,A,gokoli,u3,o, root ,velar,stop,dental,lateral,354.6689388,1064.187469,1119.474484,53.57850068,1119.027669,1119.081247,5.871184788,6.969966847,-0.354685212,-0.372443153
T_POKEMAN_total_187,A,gubo,u1,o,root,labial,stop,none,none,426.7433591,795.5970047,1270.168653,160.2736448,1269.397064,1269.557338,6.0561828,6.679092782,-0.1696872,-0.663317218
T_POKEMAN_total_187,A,gubo,u2,o,root,labial,stop,none,none,460.5894298,832.9113473,1270.760548,186.3422496,1270.075482,1270.261824,6.132507038,6.724927211,-0.093362962,-0.617482789
T_POKEMAN_total_187,A,gubo,u3,o,root,labial,stop,none,none,462.1146836,849.3166495,1271.971431,161.2275161,1270.679934,1270.841161,6.135813093,6.744432084,-0.090056907,-0.597977916
T_POKEMAN_total_161,A,gukondel,u2,o,root,velar,stop,dental,nasal,397.4331185,1204.539304,1035.572347,53.83803652,1034.984285,1035.038124,5.985026665,7.093852452,-0.240843335,-0.248557548
T_POKEMAN_total_161,A,gukondel,u3,o,root,velar,stop,dental,nasal,374.8423059,1211.745328,1037.783004,53.83803652,1035.696588,1035.750426,5.92650542,7.099817019,-0.29936458,-0.242592981
T_POKEMAN_total_204,A,mole,u1,o,root,labial,nasal,dental,lateral,587.5329435,1346.204382,1425.028995,82,1424.210726,1424.292726,6.375932318,7.205044343,0.150062318,-0.137365657
T_POKEMAN_total_204,A,mole,u2,o,root,labial,nasal,dental,lateral,537.9140412,1156.758197,1425.676154,94.62350262,1424.981683,1425.076307,6.287698773,7.053376714,0.061828773,-0.289033286
T_POKEMAN_total_204,A,mole,u3,o,root,labial,nasal,dental,lateral,507.9086524,1089.268091,1427.231549,75.75091575,1425.638279,1425.71403,6.230301613,6.993261274,0.004431613,-0.349148726
T_POKEMAN_total_-37,A,ocin,u1,o,pref,none,none,palatal,affricate,396.8903142,1114.734501,245.5021249,106.1938949,245.449028,245.5552219,5.983659956,7.01637154,-0.242210044,-0.32603846
T_POKEMAN_total_-37,A,ocin,u2,o,pref,none,none,palatal,affricate,362.2567118,1237.966411,246.1886267,92.91938049,246.142167,246.2350864,5.892353109,7.121225321,-0.333516891,-0.221184679
T_POKEMAN_total_-37,A,ocin,u3,o,pref,none,none,palatal,affricate,353.4123971,1332.433258,246.7938052,80.62869798,246.7534909,246.8341196,5.867635639,7.194762067,-0.358234361,-0.147647933
T_POKEMAN_total_229,A,oja,u1,o,pref ,none,none,palatal,affricate,550.3710695,1241.233295,1650.908385,75.71643898,1650.146878,1650.222594,6.310592723,7.123860757,0.084722723,-0.218549243
T_POKEMAN_total_229,A,oja,u3,o,pref ,none,none,palatal,affricate,542.5522427,1536.822713,1654.85176,63.09703248,1651.515814,1651.578911,6.296284381,7.337472391,0.070414381,-0.004937609
T_POKEMAN_total_230,A,opete,u1,o,pref ,none,none,labial,stop,298.1602696,912.3943636,1658.415754,40.81255642,1658.040441,1658.081254,5.697631159,6.816072313,-0.528238841,-0.526337687
T_POKEMAN_total_234,A,osebu,u1,o,pref ,none,none,dental,fricative,350.5020622,1363.085119,1682.888578,45.76618099,1682.513339,1682.559105,5.85936659,7.217505879,-0.36650341,-0.124904121
T_POKEMAN_total_231,A,owi,u1,o,pref ,none,none,labial,glide,320.4079538,895.8565054,1665.511726,77.87134139,1664.703138,1664.78101,5.769595039,6.79778025,-0.456274961,-0.54462975
T_POKEMAN_total_231,A,owi,u2,o,pref ,none,none,labial,glide,311.266312,968.2478725,1666.204533,62,1665.480726,1665.542726,5.740648854,6.875488121,-0.485221146,-0.466921879
T_POKEMAN_total_231,A,owi,u3,o,pref ,none,none,labial,glide,344.7528035,954.9640376,1666.794726,96.38552564,1666.15634,1666.252726,5.842827649,6.861673683,-0.383042351,-0.480736317
T_POKEMAN_total_232,A,oyi,u1,o,pref ,none,none,palatal,glide,394.4058768,1045.392527,1669.946953,64,1669.232726,1669.296726,5.977380523,6.952147718,-0.248489477,-0.390262282
T_POKEMAN_total_232,A,oyi,u2,o,pref ,none,none,palatal,glide,337.3503042,946.1062377,1670.656366,86.88074165,1669.903512,1669.990393,5.821121869,6.852354865,-0.404748131,-0.490055135
T_POKEMAN_total_232,A,oyi,u3,o,pref ,none,none,palatal,glide,381.3103977,1058.799815,1671.532587,59.15284538,1670.62679,1670.685942,5.943613736,6.964891296,-0.282256264,-0.377518704
T_POKEMAN_total_-63,A, kutu ,u1,u,root,dental,stop,none,none,279.0672493,1054.363159,465.8500642,102.7502887,465.798689,465.9014393,5.63145279,6.960692223,-0.59441721,-0.381717777
T_POKEMAN_total_-63,A, kutu ,u2,u,root,velar,stop,dental,stop,330.8390108,1312.245761,466.4157936,46.55872457,466.3925142,466.4390729,5.801631885,7.17949527,-0.424238115,-0.16291473
T_POKEMAN_total_-63,A, kutu ,u3,u,root,velar,stop,dental,stop,326.1185459,1282.761768,467.1331181,44.2943336,467.1109709,467.1552653,5.787260953,7.156770664,-0.438609047,-0.185639336
T_POKEMAN_total_-63,A, kutu ,u3,u,root,dental,stop,none,none,340.5354636,1282.709088,467.3388312,63.88605807,467.3068882,467.3707742,5.830519272,7.156729595,-0.395350728,-0.185680405
T_POKEMAN_total_-27,A,bun,u2,u,root,labial,stop,dental,nasal,306.8866608,900.6676179,171.1166284,137.908159,171.0476743,171.1855825,5.726478496,6.803136286,-0.499391504,-0.539273714
T_POKEMAN_total_-27,A,bun,u3,u,root,labial,stop,dental,nasal,303.1524716,919.7562099,171.7516423,97.51088345,171.7028869,171.8003978,5.714235886,6.824108646,-0.511634114,-0.518301354
T_POKEMAN_total_251,A,bun ,u1,u,root,labial,stop,dental,nasal,339.7209746,905.6005952,1806.83404,93.25038326,1805.155285,1805.248535,5.828124618,6.808598365,-0.397745382,-0.533811635
T_POKEMAN_total_251,A,bun ,u2,u,root,labial,stop,dental,nasal,357.1845261,959.4579615,1814.546136,96.98039859,1806.001684,1806.098664,5.878252528,6.866368502,-0.347617472,-0.476041498
T_POKEMAN_total_251,A,bun ,u3,u,root,labial,stop,dental,nasal,328.8586879,948.6778955,1815.511679,89.52036793,1806.789279,1806.8788,5.795628138,6.855069326,-0.430241862,-0.487340674
T_POKEMAN_total_-67,A,funfun,u1,u,root,labial,fricative,dental,nasal,403.4682284,943.6210261,494.607292,76.66897644,494.5689575,494.6456265,6.000097745,6.84972463,-0.225772255,-0.49268537
T_POKEMAN_total_-67,A,funfun,u1,u,root,labial,fricative,dental,nasal,372.8175953,923.7620218,494.8696436,88.64850401,494.8253194,494.9139679,5.921089279,6.828454486,-0.304780721,-0.513955514
T_POKEMAN_total_-67,A,funfun,u2,u,root,labial,fricative,dental,nasal,347.3560096,963.9738199,495.4253145,119.7952757,495.3654168,495.4852121,5.850350218,6.871064136,-0.375519782,-0.471345864
T_POKEMAN_total_-67,A,funfun,u2,u,root,labial,fricative,dental,nasal,378.2091911,950.0337163,495.6792804,86.25259849,495.6361541,495.7224067,5.935447458,6.856497475,-0.290422542,-0.485912525
T_POKEMAN_total_-67,A,funfun,u3,u,root,labial,fricative,dental,nasal,359.8514835,860.974771,496.2879548,95.83622055,496.2400367,496.3358729,5.8856914,6.758065202,-0.3401786,-0.584344798
